alphadk|Some Australian guy that developed this bot.$Use !report to tell me stuff|yellow|AlphaDK|Player
threaten res 2|Inflicts Res-4 on foes within 2 spaces through their next actions at the start of each turn.|orange|Threaten Res 2|C Skill
threaten resistance 2|Inflicts Res-4 on foes within 2 spaces through their next actions at the start of each turn.|orange|Threaten Res 2|C Skill
threaten res 3|Inflicts Res-5 on foes within 2 spaces through their next actions at the start of each turn.|orange|Threaten Res 3|C Skill
threaten resistance 3|Inflicts Res-5 on foes within 2 spaces through their next actions at the start of each turn.|orange|Threaten Res 3|C Skill
threaten res|Inflicts Res-5 on foes within 2 spaces through their next actions at the start of each turn.|orange|Threaten Res 3|C Skill
threaten resistance|Inflicts Res-5 on foes within 2 spaces through their next actions at the start of each turn.|orange|Threaten Res 3|C Skill
threaten spd 1|Inflicts Spd-3 on foes within 2 spaces through their next actions at the start of each turn.|orange|Threaten Spd 1|C Skill
threaten speed 1|Inflicts Spd-3 on foes within 2 spaces through their next actions at the start of each turn.|orange|Threaten Spd 1|C Skill
threaten spd 2|Inflicts Spd-4 on foes within 2 spaces through their next actions at the start of each turn.|orange|Threaten Spd 2|C Skill
threaten speed 2|Inflicts Spd-4 on foes within 2 spaces through their next actions at the start of each turn.|orange|Threaten Spd 2|C Skill
threaten spd 3|Inflicts Spd-5 on foes within 2 spaces through their next actions at the start of each turn.|orange|Threaten Spd 3|C Skill
threaten speed 3|Inflicts Spd-5 on foes within 2 spaces through their next actions at the start of each turn.|orange|Threaten Spd 3|C Skill
threaten spd|Inflicts Spd-5 on foes within 2 spaces through their next actions at the start of each turn.|orange|Threaten Spd 3|C Skill
threaten speed|Inflicts Spd-5 on foes within 2 spaces through their next actions at the start of each turn.|orange|Threaten Spd 3|C Skill
ward armor|Grants armored allies within 2 spaces Def/Res+4 during combat.|orange|Ward Armor|C Skill
ward armour|Grants armored allies within 2 spaces Def/Res+4 during combat.|orange|Ward Armor|C Skill
ward cavalry|Grants cavalry allies within 2 spaces Def/Res+4 during combat.|orange|Ward Cavalry|C Skill
ward cancer|Grants cavalry allies within 2 spaces Def/Res+4 during combat.|orange|Ward Cavalry|C Skill
ward fliers|Grants flying allies within 2 spaces Def/Res+4 during combat.|orange|Ward Fliers|C Skill
deflect magic 1|If unit receives consecutive attacks from a foe using magic, damage from second attack onward reduced by 30%.|yellow|Deflect Magic 1|Sacred Seal
deflect magic 2|If unit receives consecutive attacks from a foe using magic, damage from second attack onward reduced by 50%.|yellow|Deflect Magic 2|Sacred Seal
deflect magic 3|If unit receives consecutive attacks from a foe using magic, damage from second attack onward reduced by 80%.|yellow|Deflect Magic 3|Sacred Seal
deflect magic|If unit receives consecutive attacks from a foe using magic, damage from second attack onward reduced by 80%.|yellow|Deflect Magic 3|Sacred Seal
deflect melee 1|If unit receives consecutive attacks from a foe using a sword, lance, or axe, damage from second attack onward reduced by 30%.|yellow|Deflect Melee 1|Sacred Seal
deflect melee 2|If unit receives consecutive attacks from a foe using a sword, lance, or axe, damage from second attack onward reduced by 50%.|yellow|Deflect Melee 2|Sacred Seal
deflect melee 3|If unit receives consecutive attacks from a foe using a sword, lance, or axe, damage from second attack onward reduced by 80%.|yellow|Deflect Melee 3|Sacred Seal
deflect melee|If unit receives consecutive attacks from a foe using a sword, lance, or axe, damage from second attack onward reduced by 80%.|yellow|Deflect Melee 3|Sacred Seal
deflect missile 1|If unit receives consecutive attacks from a foe using a bow or dagger, damage from second attack onward reduced by 30%.|yellow|Deflect Missle 1|Sacred Seal
deflect missile 2|If unit receives consecutive attacks from a foe using a bow or dagger, damage from second attack onward reduced by 50%.|yellow|Deflect Missle 2|Sacred Seal
deflect missile 3|If unit receives consecutive attacks from a foe using a bow or dagger, damage from second attack onward reduced by 80%.|yellow|Deflect Missle 3|Sacred Seal
deflect missile|If unit receives consecutive attacks from a foe using a bow or dagger, damage from second attack onward reduced by 80%.|yellow|Deflect Missle 3|Sacred Seal
embla's ward|Unit receives 0 damage.|yellow|Embla's Ward|Sacred Seal
emblas ward|Unit receives 0 damage.|yellow|Embla's Ward|Sacred Seal
hardy bearing 1|Disables skills that change unit's attack priority. If unit has 100% HP at start of battle, enemy skills that change attack priority are also disabled.|yellow|Hardy Bearing 1|Sacred Seal
hardy bearing 2|Disables skills that change unit's attack priority. If unit has >= 50% HP at start of battle, enemy skills that change attack priority are also disabled.|yellow|Hardy Bearing 2|Sacred Seal
hardy bearing 3|Disables skills that change unit's attack priority. Enemy skills that change attack priority are also disabled.|yellow|Hardy Bearing 3|Sacred Seal
hardy bearing|Disables skills that change unit's attack priority. Enemy skills that change attack priority are also disabled.|yellow|Hardy Bearing 3|Sacred Seal
phantom spd 1|When any skill compares this unit's Spd stat to another unit's, this unit's Spd stat is counted as +5 over actual value.|yellow|Phantom Spd 1|Sacred Seal
phantom speed 1|When any skill compares this unit's Spd stat to another unit's, this unit's Spd stat is counted as +5 over actual value.|yellow|Phantom Spd 1|Sacred Seal
phantom spd 2|When any skill compares this unit's Spd stat to another unit's, this unit's Spd stat is counted as +8 over actual value.|yellow|Phantom Spd 2|Sacred Seal
phantom speed 2|When any skill compares this unit's Spd stat to another unit's, this unit's Spd stat is counted as +8 over actual value.|yellow|Phantom Spd 2|Sacred Seal
phantom spd 3|When any skill compares this unit's Spd stat to another unit's, this unit's Spd stat is counted as +10 over actual value.|yellow|Phantom Spd 3|Sacred Seal
phantom speed 3|When any skill compares this unit's Spd stat to another unit's, this unit's Spd stat is counted as +10 over actual value.|yellow|Phantom Spd 3|Sacred Seal
phantom spd|When any skill compares this unit's Spd stat to another unit's, this unit's Spd stat is counted as +10 over actual value.|yellow|Phantom Spd 3|Sacred Seal
phantom speed|When any skill compares this unit's Spd stat to another unit's, this unit's Spd stat is counted as +10 over actual value.|yellow|Phantom Spd 3|Sacred Seal
quickened pulse|Special cooldown count -1 at start of Turn 1.|yellow|Quickened Pulse|Sacred Seal
qp|Special cooldown count -1 at start of Turn 1.|yellow|Quickened Pulse|Sacred Seal
haha|Special cooldown count -1 at start of Turn 1.|yellow|Quickened Pulse|Sacred Seal
squad ace a 1|Grants HP+3.|yellow|Squad Ace A 1|Sacred Seal
saa1|Grants HP+3.|yellow|Squad Ace A 1|Sacred Seal
squad ace a 2|Grants HP+4.|yellow|Squad Ace A 2|Sacred Seal
saa2|Grants HP+4.|yellow|Squad Ace A 2|Sacred Seal
squad ace a 3|Grants HP+5.|yellow|Squad Ace A 3|Sacred Seal
saa3|Grants HP+5.|yellow|Squad Ace A 3|Sacred Seal
squad ace a|Grants HP+5.|yellow|Squad Ace A 3|Sacred Seal
saa|Grants HP+5.|yellow|Squad Ace A 3|Sacred Seal
squad ace b 1|Grants Def+1.|yellow|Squad Ace B 1|Sacred Seal
sab1|Grants Def+1.|yellow|Squad Ace B 1|Sacred Seal
squad ace b 2|Grants Def+2.|yellow|Squad Ace B 2|Sacred Seal
sab2|Grants Def+2.|yellow|Squad Ace B 2|Sacred Seal
squad ace b 3|Grants Def+3.|yellow|Squad Ace B 3|Sacred Seal
sab3|Grants Def+3.|yellow|Squad Ace B 3|Sacred Seal
squad ace b|Grants Def+3.|yellow|Squad Ace B 3|Sacred Seal
sab|Grants Def+3.|yellow|Squad Ace B 3|Sacred Seal
squad ace c 1|Grants Res+1.|yellow|Squad Ace C 1|Sacred Seal
sac1|Grants Res+1.|yellow|Squad Ace C 1|Sacred Seal
squad ace c 2|Grants Res+2.|yellow|Squad Ace C 2|Sacred Seal
sac2|Grants Res+2.|yellow|Squad Ace C 2|Sacred Seal
squad ace c 3|Grants Res+3.|yellow|Squad Ace C 3|Sacred Seal
sac3|Grants Res+3.|yellow|Squad Ace C 3|Sacred Seal
squad ace c|Grants Res+3.|yellow|Squad Ace C 3|Sacred Seal
sac|Grants Res+3.|yellow|Squad Ace C 3|Sacred Seal
squad ace c 9|If unit is off the objective, team instantly loses the match|yellow|C9 LUL|eSports Team
squad ace c9|If unit is off the objective, team instantly loses the match|yellow|C9 LUL|eSports Team
sac9|If unit is off the objective, team instantly loses the match|yellow|C9 LUL|eSports Team
squad ace d 1|Grants Spd+1.|yellow|Squad Ace D 1|Sacred Seal
sad1|Grants Spd+1.|yellow|Squad Ace D 1|Sacred Seal
squad ace d 2|Grants Spd+2.|yellow|Squad Ace D 2|Sacred Seal
sad2|Grants Spd+2.|yellow|Squad Ace D 2|Sacred Seal
squad ace d 3|Grants Spd+3.|yellow|Squad Ace D 3|Sacred Seal
sad3|Grants Spd+3.|yellow|Squad Ace D 3|Sacred Seal
squad ace d|Grants Spd+3.|yellow|Squad Ace D 3|Sacred Seal
sad|Grants Spd+3.|yellow|Squad Ace D 3|Sacred Seal
kitty paddle-|Effective against foe using magic. After combat, if foe uses magic, foe suffers Def/Res-7 through foe's next action|grey|Kitty Paddle|Colorless Dagger, Mt:5
kitty paddle|Effective against foe using magic. After combat, if foe uses magic, foe suffers Def/Res-7 through foe's next action|grey|Kitty Paddle+|Colorless Dagger, Mt:8
kitty paddle+|Effective against foe using magic. After combat, if foe uses magic, foe suffers Def/Res-7 through foe's next action|grey|Kitty Paddle+|Colorless Dagger, Mt:8
warding stance 1|Grants Res+2 during combat when this unit is attacked.|orange|Warding Stance 1|A Skill
warding stance 2|Grants Res+4 during combat when this unit is attacked.|orange|Warding Stance 2|A Skill
warding stance 3|Grants Res+6 during combat when this unit is attacked.|orange|Warding Stance 3|A Skill
warding stance|Grants Res+6 during combat when this unit is attacked.|orange|Warding Stance 3|A Skill
dagger valor 1|If unit survives and uses a dagger, unit gets 1.5x SP.$(If similar skill effects also used, only highest multiplier applied.)|orange|Dagger Valor 1|C Skill
dagger valor 2|If unit survives, all dagger users on team get 1.5x SP.$(If similar skill effects also used, only highest multiplier applied.)|orange|Dagger Valor 2|C Skill
dagger valor 3|If unit survives, all dagger users on team get 2x SP.$(If similar skill effects also used, only highest multiplier applies.)|orange|Dagger Valor 3|C Skill
dagger valor|If unit survives, all dagger users on team get 2x SP.$(If similar skill effects also used, only highest multiplier applies.)|orange|Dagger Valor 3|C Skill
dagger valour 1|If unit survives and uses a dagger, unit gets 1.5x SP.$(If similar skill effects also used, only highest multiplier applied.)|orange|Dagger Valor 1|C Skill
dagger valour 2|If unit survives, all dagger users on team get 1.5x SP.$(If similar skill effects also used, only highest multiplier applied.)|orange|Dagger Valor 2|C Skill
dagger valour 3|If unit survives, all dagger users on team get 2x SP.$(If similar skill effects also used, only highest multiplier applies.)|orange|Dagger Valor 3|C Skill
dagger valour|If unit survives, all dagger users on team get 2x SP.$(If similar skill effects also used, only highest multiplier applies.)|orange|Dagger Valor 3|C Skill
monstrous bow-|Effective against fliers. After combat, bonuses become penalties on all foes within 2 spaces through foe's next action.|grey|Monstrous Bow|Colorless Bow, Mt:8
monstrous bow|Effective against fliers. After combat, bonuses become penalties on all foes within 2 spaces through foe's next action.|grey|Monstrous Bow+|Colorless Bow, Mt:12
monstrous bow+|Effective against fliers. After combat, bonuses become penalties on all foes within 2 spaces through foe's next action.|grey|Monstrous Bow+|Colorless Bow, Mt:12
bracing blow 1|Grants Def/Res+2 during combat if unit initiates combat.|orange|Bracing Blow 1|A Skill
bracing blow 2|Grants Def/Res+4 during combat if unit initiates combat.|orange|Bracing Blow 2|A Skill
bracing blow|Grants Def/Res+4 during combat if unit initiates combat.|orange|Bracing Blow 2|A Skill
spectral tome-|After combat, bonuses become penalties on all foes within 2 spaces through foe's next action.|green|Spectral Tome|Green Tome, Mt:8
spectral tome|After combat, bonuses become penalties on all foes within 2 spaces through foe's next action.|green|Spectral Tome+|Green Tome, Mt:12
spectral tome+|After combat, bonuses become penalties on all foes within 2 spaces through foe's next action.|green|Spectral Tome+|Green Tome, Mt:12
grimoire|If unit has >= 50% HP, unit can move to a space adjacent to an ally within 2 spaces.|red|Grimoire|Red Tome, Mt:14
atk/res bond 1|Grants Atk/Res+1 to this unit during combat if unit is adjacent to an ally|orange|Atk/Res Bond 1|A Skill
atk res bond 1|Grants Atk/Res+1 to this unit during combat if unit is adjacent to an ally|orange|Atk/Res Bond 1|A Skill
attack res bond 1|Grants Atk/Res+1 to this unit during combat if unit is adjacent to an ally|orange|Atk/Res Bond 1|A Skill
attack resistance bond 1|Grants Atk/Res+1 to this unit during combat if unit is adjacent to an ally|orange|Atk/Res Bond 1|A Skill
atk/res bond 2|Grants Atk/Res+3 to this unit during combat if unit is adjacent to an ally|orange|Atk/Res Bond 2|A Skill
atk res bond 2|Grants Atk/Res+3 to this unit during combat if unit is adjacent to an ally|orange|Atk/Res Bond 2|A Skill
attack res bond 2|Grants Atk/Res+3 to this unit during combat if unit is adjacent to an ally|orange|Atk/Res Bond 2|A Skill
attack resistance bond 2|Grants Atk/Res+3 to this unit during combat if unit is adjacent to an ally|orange|Atk/Res Bond 2|A Skill
atk/res bond 3|Grants Atk/Res+5 to this unit during combat if unit is adjacent to an ally|orange|Atk/Res Bond 3|A Skill
atk res bond 3|Grants Atk/Res+5 to this unit during combat if unit is adjacent to an ally|orange|Atk/Res Bond 3|A Skill
attack res bond 3|Grants Atk/Res+5 to this unit during combat if unit is adjacent to an ally|orange|Atk/Res Bond 3|A Skill
attack resistance bond 3|Grants Atk/Res+5 to this unit during combat if unit is adjacent to an ally|orange|Atk/Res Bond 3|A Skill
atk/res bond|Grants Atk/Res+5 to this unit during combat if unit is adjacent to an ally|orange|Atk/Res Bond 3|A Skill
atk res bond|Grants Atk/Res+5 to this unit during combat if unit is adjacent to an ally|orange|Atk/Res Bond 3|A Skill
attack res bond|Grants Atk/Res+5 to this unit during combat if unit is adjacent to an ally|orange|Atk/Res Bond 3|A Skill
attack resistance bond|Grants Atk/Res+5 to this unit during combat if unit is adjacent to an ally|orange|Atk/Res Bond 3|A Skill
stout tomahawk|Enables counterattack regardless of distance if this unit is attacked.|green|Stout Tomahawk|Green Axe, Mt:16
fierce stance 1|Grants Atk+2 during combat when this unit is attacked.|orange|Fierce Stance 1|A Skill
fierce stance 2|Grants Atk+4 during combat when this unit is attacked.|orange|Fierce Stance 2|A Skill
fierce stance 3|Grants Atk+6 during combat when this unit is attacked.|orange|Fierce Stance 3|A Skill
fierce stance|Grants Atk+6 during combat when this unit is attacked.|orange|Fierce Stance 3|A Skill
weirding tome|Grants Spd+3.$At start of turn, all foes in cardinal directions, and with Res 1 or more lower than unit, suffer Spd-5 until the end of foes' next actions.|blue|Weirding Tome|Blue Tome, Mt:14
hp res 1|Grants HP+3, Res+1.|orange|HP/Res 1|A Skill
hp res +1|Grants HP+3, Res+1.|orange|HP/Res 1|A Skill
hp res+1|Grants HP+3, Res+1.|orange|HP/Res 1|A Skill
hp/res 1|Grants HP+3, Res+1.|orange|HP/Res 1|A Skill
hp resistance 1|Grants HP+3, Res+1.|orange|HP/Res 1|A Skill
hp resistance +1|Grants HP+3, Res+1.|orange|HP/Res 1|A Skill
hp resistance+1|Grants HP+3, Res+1.|orange|HP/Res 1|A Skill
hp res 2|Grants HP+4, Res+2.|orange|HP/Res 2|A Skill
hp res +2|Grants HP+4, Res+2.|orange|HP/Res 2|A Skill
hp res+2|Grants HP+4, Res+2.|orange|HP/Res 2|A Skill
hp/res 2|Grants HP+4, Res+2.|orange|HP/Res 2|A Skill
hp resistance 2|Grants HP+4, Res+2.|orange|HP/Res 2|A Skill
hp resistance +2|Grants HP+4, Res+2.|orange|HP/Res 2|A Skill
hp resistance+2|Grants HP+4, Res+2.|orange|HP/Res 2|A Skill
hp/res|Grants HP+4, Res+2.|orange|HP/Res 2|A Skill
hp res|Grants HP+4, Res+2.|orange|HP/Res 2|A Skill
hp resistance|Grants HP+4, Res+2.|orange|HP/Res 2|A Skill
resolute blade|Grants Atk+3. Grants +10 to damage when Special triggers.|red|Resolute Blade|Red Sword, Mt:16
flashing blade 1|If unit's Spd - foe's Spd >= 5, unit gains Special cooldown charge +1 per attack.$(If using other similar skill, only highest value applied.)|orange|Flashing Blade 1|A Skill
flashing blade 2|If unit's Spd - foe's Spd >= 3, unit gains Special cooldown charge +1 per attack.$(If using other similar skill, only highest value applied.)|orange|Flashing Blade 2|A Skill
flashing blade 3|If unit's Spd - foe's Spd >= 1, unit gains Special cooldown charge +1 per attack.$(If using other similar skill, only highest value applied.)|orange|Flashing Blade 3|A Skill
flashing blade|If unit's Spd - foe's Spd >= 1, unit gains Special cooldown charge +1 per attack.$(If using other similar skill, only highest value applied.)|orange|Flashing Blade 3|A Skill
abel|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 17/7/8/8/6$5\* lv40: 39/33/32/25/25 (153~155)$$**Skills:**$W: Brave Lance+ (5\*)$S: Aegis (4\*)$A: HP+5 (5\*)$B: Swordbreaker 3 (4\*)|blue|Abel: The Panther|Cavalry Lance
alfonse|Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 19/9/6/8/5$5\* lv40: 43/35/25/32/22 (157)$$**Skills:**$W: Folkvangr (5\*)$S: Sol (4\*)$A: Death Blow 3 (4\*)$C: Spur Atk 3 (5\*)$(Unit only obtainable through story, no IV variation)|red|Alfonse: Prince of Askr|Infantry Sword
alm|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 21/9/6/6/5$5\* lv40: 45/33/30/28/22 (157~158)$$**Skills:**$W: Falchion$S: Draconic Aura$A: Attack +3$B: Windsweep 3$(Unit only summonable at 5\*)|red|Alm: Hero of Prophecy|Infantry Sword
amelia|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 19/6/8/9/4$5\* lv40: 47/34/34/35/23 (173~174)$$**Skills:**$W: Slaying Axe+$S: Sacred Cowl$A: Earth Boost 3$C: Armor March 3$(Unit only summonable at 5\*)|green|Amelia: Rose of the War|Armored Axe
anna|Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 19/7/10/5/6$5\* lv40: 41/29/38/22/28 (158)$$**Skills:**$W: Noatun (5\*)$S: Astra (4\*)$B: Vantage 3 (5\*)$C: Spur Res 3 (4\*)$(Unit only obtainable through story, no IV variation)|green|Anna: Commander|Infantry Axe
arden|Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 25/10/3/13/3$5\* lv40: 60/36/16/41/16 (169)$$**Skills:**$W: Brave Sword+ (5\*)$S: Pavise (4\*)$B: Follow-Up Ring (5\*)$C: Spur Def 1, Drive Def 2 (4\*)$(Unit only available from Tempest Trials, no IV variation)|red|Arden: Strong and Tough|Armored Sword
arthur|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 19/8/7/8/5$5\* lv40: 43/32/29/30/24 (157~159)$$**Skills:**$W: Emerald Axe+ (5\*)$As: Swap (3\*)$A: HP+5 (4\*)$B: Lancebreaker 3 (5\*)|green|Arthur: Hapless Hero|Infantry Axe
captain america|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 19/8/7/8/5$5\* lv40: 43/32/29/30/24 (157~159)$$**Skills:**$W: Emerald Axe+ (5\*)$As: Swap (3\*)$A: HP+5 (4\*)$B: Lancebreaker 3 (5\*)|green|Arthur: Hapless Hero|Infantry Axe
arvis|Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 18/8/7/4/7$%\* lv40: 33/34/31/17/33 (148)$$**Skills:**$W: Valflame (5\*)$S: Growing Flame (4\*)$B: Recover Ring (5\*)$C: Def Ploy 3 (4\*)$(Unit only available from Grand Hero Battles, no IV variation)|red|Arvis: Emporer of Flame|Infantry Tome
athena|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 17/7/10/8/5$5\* lv40: 36/31/38/27/24 (156~157)$$**Skills:**$W: Wo Dao+ (5\*)$S: Moonbow (4\*)$A: Armored Blow 1, Sturdy Blow 2 (5\*)$C: Sword Exp. 3 (4\*)|red|Athena: Borderland Sword|Infantry Sword
ayra|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 19/7/11/7/4$5\* lv40: 41/33/37/31/21 (162~163)$$**Skills:**$W: Ayra's Blade$S: Astra, Regnal Astra$A: Darting Blow 1, Swift Sparrow 2$B: Desperation 3$(Unit only summonable at 5\*)|red|Ayra: Astra's Wielder|Infantry Sword
bamboozle|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 19/7/11/7/4$5\* lv40: 41/33/37/31/21 (162~163)$$**Skills:**$W: Ayra's Blade$S: Astra, Regnal Astra$A: Darting Blow 1, Swift Sparrow 2$B: Desperation 3$(Unit only summonable at 5\*)|red|Ayra: Astra's Wielder|Infantry Sword
bamboozled|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 19/7/11/7/4$5\* lv40: 41/33/37/31/21 (162~163)$$**Skills:**$W: Ayra's Blade$S: Astra, Regnal Astra$A: Darting Blow 1, Swift Sparrow 2$B: Desperation 3$(Unit only summonable at 5\*)|red|Ayra: Astra's Wielder|Infantry Sword
jebaited|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 19/7/11/7/4$5\* lv40: 41/33/37/31/21 (162~163)$$**Skills:**$W: Ayra's Blade$S: Astra, Regnal Astra$A: Darting Blow 1, Swift Sparrow 2$B: Desperation 3$(Unit only summonable at 5\*)|red|Ayra: Astra's Wielder|Infantry Sword
sailor mars|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 19/7/11/7/4$5\* lv40: 41/33/37/31/21 (162~163)$$**Skills:**$W: Ayra's Blade$S: Astra, Regnal Astra$A: Darting Blow 1, Swift Sparrow 2$B: Desperation 3$(Unit only summonable at 5\*)|red|Ayra: Astra's Wielder|Infantry Sword
dark eirika|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 19/7/11/7/4$5\* lv40: 41/33/37/31/21 (162~163)$$**Skills:**$W: Ayra's Blade$S: Astra, Regnal Astra$A: Darting Blow 1, Swift Sparrow 2$B: Desperation 3$(Unit only summonable at 5\*)|red|Ayra: Astra's Wielder|Infantry Sword
azama|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 19/4/7/8/6$5\* lv40: 43/21/26/32/25 (147~148)$$**Skills:**$W: Pain (3\*)$As: Martyr (4\*)$S: Imbue, Solid-Earth Balm (3\*)$C: Threaten Atk 3 (5\*)|grey|Azama: Carefree Monk|Infantry Staff
azura|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 17/5/7/4/6$5\* lv40: 36/31/33/21/28 (148~150)$$**Skills:**$W: Sapphire Lance+$As: Sing$A: Speed +3$C: Fortify Res 3$(Unit only summonable at 5\*)|blue|Azura: Lady of the Lake|Infantry Lance
regular azura|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 17/5/7/4/6$5\* lv40: 36/31/33/21/28 (148~150)$$**Skills:**$W: Sapphire Lance+$As: Sing$A: Speed +3$C: Fortify Res 3$(Unit only summonable at 5\*)|blue|Azura: Lady of the Lake|Infantry Lance
azura 2|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 16/6/8/3/6$5\* lv40: 35/32/34/20/28 (148~150)$$**Skills:**$W: Uror$As: Sing$A: Triangle Adept 3$C: Spur Res 1, Drive Res 2$(Unit only summonable at 5\* in limited banner)|green|Azura: Lady of Ballads|Infantry Axe
dark azura|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 16/6/8/3/6$5\* lv40: 35/32/34/20/28 (148~150)$$**Skills:**$W: Uror$As: Sing$A: Triangle Adept 3$C: Spur Res 1, Drive Res 2$(Unit only summonable at 5\* in limited banner)|green|Azura: Lady of Ballads|Infantry Axe
evil azura|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 16/6/8/3/6$5\* lv40: 35/32/34/20/28 (148~150)$$**Skills:**$W: Uror$As: Sing$A: Triangle Adept 3$C: Spur Res 1, Drive Res 2$(Unit only summonable at 5\* in limited banner)|green|Azura: Lady of Ballads|Infantry Axe
azura but with a purple dress|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 16/6/8/3/6$5\* lv40: 35/32/34/20/28 (148~150)$$**Skills:**$W: Uror$As: Sing$A: Triangle Adept 3$C: Spur Res 1, Drive Res 2$(Unit only summonable at 5\* in limited banner)|green|Azura: Lady of Ballads|Infantry Axe
limited azura|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 16/6/8/3/6$5\* lv40: 35/32/34/20/28 (148~150)$$**Skills:**$W: Uror$As: Sing$A: Triangle Adept 3$C: Spur Res 1, Drive Res 2$(Unit only summonable at 5\* in limited banner)|green|Azura: Lady of Ballads|Infantry Axe
performing arts azura|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 16/6/8/3/6$5\* lv40: 35/32/34/20/28 (148~150)$$**Skills:**$W: Uror$As: Sing$A: Triangle Adept 3$C: Spur Res 1, Drive Res 2$(Unit only summonable at 5\* in limited banner)|green|Azura: Lady of Ballads|Infantry Axe
azura performing arts|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 16/6/8/3/6$5\* lv40: 35/32/34/20/28 (148~150)$$**Skills:**$W: Uror$As: Sing$A: Triangle Adept 3$C: Spur Res 1, Drive Res 2$(Unit only summonable at 5\* in limited banner)|green|Azura: Lady of Ballads|Infantry Axe
pa azura|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 16/6/8/3/6$5\* lv40: 35/32/34/20/28 (148~150)$$**Skills:**$W: Uror$As: Sing$A: Triangle Adept 3$C: Spur Res 1, Drive Res 2$(Unit only summonable at 5\* in limited banner)|green|Azura: Lady of Ballads|Infantry Axe
edgy azura|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 16/6/8/3/6$5\* lv40: 35/32/34/20/28 (148~150)$$**Skills:**$W: Uror$As: Sing$A: Triangle Adept 3$C: Spur Res 1, Drive Res 2$(Unit only summonable at 5\* in limited banner)|green|Azura: Lady of Ballads|Infantry Axe
axe azura|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 16/6/8/3/6$5\* lv40: 35/32/34/20/28 (148~150)$$**Skills:**$W: Uror$As: Sing$A: Triangle Adept 3$C: Spur Res 1, Drive Res 2$(Unit only summonable at 5\* in limited banner)|green|Azura: Lady of Ballads|Infantry Axe
axura|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 16/6/8/3/6$5\* lv40: 35/32/34/20/28 (148~150)$$**Skills:**$W: Uror$As: Sing$A: Triangle Adept 3$C: Spur Res 1, Drive Res 2$(Unit only summonable at 5\* in limited banner)|green|Azura: Lady of Ballads|Infantry Axe
azura (performing arts)|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 16/6/8/3/6$5\* lv40: 35/32/34/20/28 (148~150)$$**Skills:**$W: Uror$As: Sing$A: Triangle Adept 3$C: Spur Res 1, Drive Res 2$(Unit only summonable at 5\* in limited banner)|green|Azura: Lady of Ballads|Infantry Axe
p!azura|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 16/6/8/3/6$5\* lv40: 35/32/34/20/28 (148~150)$$**Skills:**$W: Uror$As: Sing$A: Triangle Adept 3$C: Spur Res 1, Drive Res 2$(Unit only summonable at 5\* in limited banner)|green|Azura: Lady of Ballads|Infantry Axe
pa!azura|Neutral Stats: (HP/Atk/Spd/Def/Res)$5\* lv 1: 16/6/8/3/6$5\* lv40: 35/32/34/20/28 (148~150)$$**Skills:**$W: Uror$As: Sing$A: Triangle Adept 3$C: Spur Res 1, Drive Res 2$(Unit only summonable at 5\* in limited banner)|green|Azura: Lady of Ballads|Infantry Axe
